,Ecc_Mult,Ecc_Sing,Stellar_Mass,Inc,Arg,Long,Period,Semimajor
0,0.03956676201805796,0.25043543769013943,0.38788307321378457,65.80582683295358,52.737435645529814,127.60680639291816,182.0789868170611,0.45850197428160844
1,0.007534180658858672,0.21426979892502945,0.09586639259436058,85.7708688068507,14.960284374333806,343.2013723911777,36.692668820918016,0.09890298012874098
2,0.02100652554542369,0.3877378439907947,0.39181902791222933,38.96108068306842,110.86522012334738,137.08307934696933,182.83069873113354,0.4613129386854251
3,0.054229750363586286,0.043720627299850434,0.12615614227494332,80.52130719776096,76.01411814767403,254.72044949672525,74.71120616219224,0.1741115896590576
4,0.020925937355179346,0.5285073356570649,0.809572881045427,58.27245827045462,64.99608821334505,3.689795258831814,247.65931162484458,0.719321111937257
5,0.004661123426471792,0.35407067055441255,0.1052897905521856,24.384873061185914,18.306478748979522,51.7184951879082,50.65872696339851,0.1265219812062039
6,0.04200425484656888,0.3173567892949939,2.5382093532791834,-86.19495953869956,327.9040858328735,68.76936481538654,288.36731156710096,1.1652189736876672
7,0.011639163601883806,0.3363554381441934,0.10368337966220047,-12.270512615168059,197.91185608942578,7.09731816497118,48.45340357829561,0.1221950527437223
8,0.015583484655211307,0.3288148293974346,0.21617037522638835,7.426245987426796,164.78211232827414,311.9241340171475,132.97395958348415,0.30599254201045295
9,0.022510633101888514,0.6685448148489632,0.3806922286821235,-29.83443078675961,290.42832635225545,328.0270287782143,180.67803347059132,0.45331068486567894
10,0.0358340737741139,0.2619806781368797,0.3034630123744648,-88.265348051322,216.32725438826083,285.7725248901099,162.86948167078592,0.3922197390473809
11,0.0405731848207401,0.254095174816355,0.14149488558727805,35.222738788371544,110.63518240517237,158.96864440383567,88.55033750030013,0.2026009340932157
12,0.020031827557337296,0.5502260577356074,3.2393025773359665,-47.80227618495074,309.5462858414366,235.20833529759497,291.55311940826044,1.2732001540826312
13,0.016894475551375628,0.24483168657791854,0.08525861432183499,-63.42198926674024,116.86013200805763,323.8300327290735,16.73736691237339,0.056360118362535634
14,0.03275921830331878,0.48713797420024646,0.2880683369341871,85.89464387171753,335.5322568520237,315.192863556604,158.54957850953645,0.37862528948198837
15,0.012829385987370705,0.35294826615475755,0.13516329190180035,-71.11192740846016,353.953218393845,194.30073017758647,83.14152932411997,0.19132246808935077
16,0.017038230643761556,0.10561875324623618,0.3736006689061938,47.92594062899934,270.9550908011598,190.67635828345158,179.26010718809198,0.44811831911040767
17,0.0179515850039689,0.5969217208776881,0.71466919603712,60.974502911579435,96.38603145722566,177.52259859340248,238.21734844303273,0.6723854814895298
18,0.018142005454019974,0.4930980843434029,0.5085437755838434,88.95205348836205,74.17191898190435,182.7264409046928,202.4128171896779,0.5385208252974089
19,0.055101055638951,0.5073406819056409,0.14519323277279014,-89.63869160550226,216.91883358316423,357.7193803356411,91.53749128520234,0.20892119964188405
20,0.005265743201292723,0.29056692338702944,0.13209487592225072,13.299410693663148,19.51276533247832,325.5312754049155,80.37353995890483,0.18562584214204522
21,0.014958193758082355,0.407603020744038,0.08412622041577517,-86.9114502558299,304.27706570108904,19.550380463645087,14.158002643907125,0.05018564389424959
22,0.01881667049696059,0.40553847321337033,0.35856241938789524,52.38085170502336,355.9127505956287,86.98703240009374,176.12610434970745,0.43685615406531914
